"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","expression_cluster","n_cluster_genes","pathway_theme","pathway_scope"
"ko04624","Toll and Imd signaling pathway","14/263","19/560",0.736842105263158,1.56894136481889,2.37219961835769,0.0155163170777325,0.369567299649157,0.369567299649157,"LOC126281204/LOC126293578/LOC126293579/LOC126281928/LOC126355037/LOC126336325/LOC126298648/LOC126355041/LOC126267442/LOC126282207/LOC126355748/LOC126282030/LOC126272253/LOC126267545",14,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko02010","ABC transporters","9/263","11/560",0.818181818181818,1.74213619080539,2.33721860445249,0.0195189020104565,0.369567299649157,0.369567299649157,"LOC126354018/LOC126278946/LOC126284038/LOC126335166/LOC126281499/LOC126278191/LOC126335579/LOC126357744/LOC126354017",9,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Transport and environmental response","Core metabolism or cross-domain"
"ko04621","NOD-like receptor signaling pathway","5/263","5/560",1,2.12927756653992,2.3847604742997,0.022387553598615,0.369567299649157,0.369567299649157,"LOC126346021/LOC126269416/LOC126281662/LOC126282030/LOC126354582",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04927","Cortisol synthesis and secretion","5/263","5/560",1,2.12927756653992,2.3847604742997,0.022387553598615,0.369567299649157,0.369567299649157,"LOC126336038/LOC126279309/LOC126284221/LOC126295146/LOC126281662",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05010","Alzheimer disease","7/263","8/560",0.875,1.86311787072243,2.31180456440407,0.0229782776983932,0.369567299649157,0.369567299649157,"LOC126281729/LOC126336702/LOC126284350/LOC126281770/LOC126281662/LOC126339036/LOC126339265",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko05133","Pertussis","7/263","8/560",0.875,1.86311787072243,2.31180456440407,0.0229782776983932,0.369567299649157,0.369567299649157,"LOC126281729/LOC126336702/LOC126284350/LOC126281770/LOC126282030/LOC126335142/LOC126272253",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05146","Amoebiasis","7/263","8/560",0.875,1.86311787072243,2.31180456440407,0.0229782776983932,0.369567299649157,0.369567299649157,"LOC126335546/LOC126335545/LOC126335544/LOC126281662/LOC126282030/LOC126272090/LOC126335547",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04977","Vitamin digestion and absorption","6/263","7/560",0.857142857142857,1.82509505703422,2.06536110091001,0.0438830126621851,0.651493957215517,0.651493957215517,"LOC126285431/LOC126272510/LOC126272290/LOC126284379/LOC126285316/LOC126297752",6,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04210","Apoptosis","10/263","14/560",0.714285714285714,1.52091254752852,1.85582947760111,0.0557447956917536,0.661238280174185,0.661238280174185,"LOC126281729/LOC126336702/LOC126346021/LOC126267477/LOC126281770/LOC126267478/LOC126267519/LOC126272858/LOC126282030/LOC126297444",10,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04925","Aldosterone synthesis and secretion","8/263","11/560",0.727272727272727,1.54856550293813,1.72760406393391,0.0766894438834558,0.661238280174185,0.661238280174185,"LOC126279039/LOC126284350/LOC126336038/LOC126279309/LOC126284221/LOC126322572/LOC126281662/LOC126266590",8,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04934","Cushing syndrome","8/263","11/560",0.727272727272727,1.54856550293813,1.72760406393391,0.0766894438834558,0.661238280174185,0.661238280174185,"LOC126354714/LOC126336038/LOC126279309/LOC126284221/LOC126295146/LOC126281662/LOC126293451/LOC126336656",8,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05231","Choline metabolism in cancer","8/263","11/560",0.727272727272727,1.54856550293813,1.72760406393391,0.0766894438834558,0.661238280174185,0.661238280174185,"LOC126336638/LOC126284880/LOC126354992/LOC126356221/LOC126355684/LOC126356631/LOC126299447/LOC126268133",8,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko05200","Pathways in cancer","23/263","39/560",0.58974358974359,1.25572779565175,1.55667134290034,0.0820556590555026,0.661238280174185,0.661238280174185,"LOC126272724/LOC126281410/LOC126267038/LOC126281729/LOC126336702/LOC126266679/LOC126284350/LOC126281770/LOC126276001/LOC126278442/LOC126334818/LOC126281662/LOC126281263/LOC126354871/LOC126272858/LOC126295469/LOC126268133/LOC126293451/LOC126354914/LOC126297745/LOC126282030/LOC126335142/LOC126272090",23,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko04911","Insulin secretion","5/263","6/560",0.833333333333333,1.7743979721166,1.79304216864315,0.0822893862003145,0.661238280174185,0.661238280174185,"LOC126298156/LOC126322572/LOC126281662/LOC126281263/LOC126354871",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04932","Non-alcoholic fatty liver disease","5/263","6/560",0.833333333333333,1.7743979721166,1.79304216864315,0.0822893862003145,0.661238280174185,0.661238280174185,"LOC126334930/LOC126281729/LOC126336702/LOC126281770/LOC126282030",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05032","Morphine addiction","5/263","6/560",0.833333333333333,1.7743979721166,1.79304216864315,0.0822893862003145,0.661238280174185,0.661238280174185,"LOC126279039/LOC126278890/LOC126366011/LOC126295146/LOC126336656",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko05145","Toxoplasmosis","5/263","6/560",0.833333333333333,1.7743979721166,1.79304216864315,0.0822893862003145,0.661238280174185,0.661238280174185,"LOC126354914/LOC126282030/LOC126335142/LOC126272253/LOC126272090",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04014","Ras signaling pathway","9/263","13/560",0.692307692307692,1.47411523837379,1.62617575043217,0.0888129007008065,0.661238280174185,0.661238280174185,"LOC126266679/LOC126354992/LOC126284350/LOC126282035/LOC126276001/LOC126285116/LOC126268133/LOC126282030/LOC126272618",9,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04974","Protein digestion and absorption","10/263","15/560",0.666666666666667,1.41951837769328,1.54847401729329,0.098818122216366,0.661238280174185,0.661238280174185,"LOC126272513/LOC126273243/LOC126355358/LOC126272087/LOC126322572/LOC126354186/LOC126299510/LOC126272864/LOC126337983/LOC126298679",10,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04066","HIF-1 signaling pathway","6/263","8/560",0.75,1.59695817490494,1.59891328903718,0.106597217553561,0.661238280174185,0.661238280174185,"LOC126282035/LOC126281263/LOC126354871/LOC126268133/LOC126282030/LOC126365957",6,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04071","Sphingolipid signaling pathway","6/263","8/560",0.75,1.59695817490494,1.59891328903718,0.106597217553561,0.661238280174185,0.661238280174185,"LOC126354992/LOC126281662/LOC126336504/LOC126278061/LOC126282030/LOC126297444",6,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04138","Autophagy - yeast","6/263","8/560",0.75,1.59695817490494,1.59891328903718,0.106597217553561,0.661238280174185,0.661238280174185,"LOC126355940/LOC126266685/LOC126268194/LOC126355939/LOC126354788/LOC126278061",6,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04668","TNF signaling pathway","6/263","8/560",0.75,1.59695817490494,1.59891328903718,0.106597217553561,0.661238280174185,0.661238280174185,"LOC126281729/LOC126336702/LOC126281770/LOC126334818/LOC126285340/LOC126282030",6,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04919","Thyroid hormone signaling pathway","6/263","8/560",0.75,1.59695817490494,1.59891328903718,0.106597217553561,0.661238280174185,0.661238280174185,"LOC126278442/LOC126322572/LOC126281662/LOC126281263/LOC126354871/LOC126268133",6,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05226","Gastric cancer","6/263","8/560",0.75,1.59695817490494,1.59891328903718,0.106597217553561,0.661238280174185,0.661238280174185,"LOC126354018/LOC126281499/LOC126276001/LOC126272858/LOC126354017/LOC126293451",6,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko04013","MAPK signaling pathway - fly","7/263","10/560",0.7,1.49049429657795,1.47149289876615,0.124439839652381,0.661238280174185,0.661238280174185,"LOC126281598/LOC126272961/LOC126356271/LOC126298370/LOC126281928/LOC126278442/LOC126335350",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04970","Salivary secretion","7/263","10/560",0.7,1.49049429657795,1.47149289876615,0.124439839652381,0.661238280174185,0.661238280174185,"LOC126271975/LOC126267876/LOC126284350/LOC126322572/LOC126281662/LOC126339265/LOC126272361",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05202","Transcriptional misregulation in cancer","7/263","10/560",0.7,1.49049429657795,1.47149289876615,0.124439839652381,0.661238280174185,0.661238280174185,"LOC126281598/LOC126278673/LOC126282035/LOC126334787/LOC126276893/LOC126272858/LOC126282030",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Genetic information processing","Reference disease pathway"
"ko04142","Lysosome biogenesis","16/263","27/560",0.592592592592593,1.26179411350514,1.31094269605553,0.132585360050625,0.661238280174185,0.661238280174185,"LOC126297555/LOC126272722/LOC126365959/LOC126360693/LOC126271496/LOC126346021/LOC126336375/LOC126365964/LOC126267477/LOC126267478/LOC126267519/LOC126282077/LOC126291749/LOC126271434/LOC126284570/LOC126297444",16,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko00430","Taurine and hypotaurine metabolism","4/263","5/560",0.8,1.70342205323194,1.48545686109577,0.1507486234594,0.661238280174185,0.661238280174185,"LOC126297835/LOC126283989/LOC126354995/LOC126283788",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04145","Phagocytosis","4/263","5/560",0.8,1.70342205323194,1.48545686109577,0.1507486234594,0.661238280174185,0.661238280174185,"LOC126272722/LOC126339265/LOC126335142/LOC126272081",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04630","JAK-STAT signaling pathway","4/263","5/560",0.8,1.70342205323194,1.48545686109577,0.1507486234594,0.661238280174185,0.661238280174185,"LOC126267038/LOC126278049/LOC126267869/LOC126266672",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04721","Synaptic vesicle cycle","4/263","5/560",0.8,1.70342205323194,1.48545686109577,0.1507486234594,0.661238280174185,0.661238280174185,"LOC126278890/LOC126272722/LOC126356321/LOC126278032",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04726","Serotonergic synapse","4/263","5/560",0.8,1.70342205323194,1.48545686109577,0.1507486234594,0.661238280174185,0.661238280174185,"LOC126366011/LOC126284371/LOC126281662/LOC126271955",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04912","GnRH signaling pathway","4/263","5/560",0.8,1.70342205323194,1.48545686109577,0.1507486234594,0.661238280174185,0.661238280174185,"LOC126365747/LOC126354992/LOC126284350/LOC126281662",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04920","Adipocytokine signaling pathway","4/263","5/560",0.8,1.70342205323194,1.48545686109577,0.1507486234594,0.661238280174185,0.661238280174185,"LOC126334930/LOC126281263/LOC126354871/LOC126282030",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04930","Type II diabetes mellitus","4/263","5/560",0.8,1.70342205323194,1.48545686109577,0.1507486234594,0.661238280174185,0.661238280174185,"LOC126334930/LOC126336038/LOC126278049/LOC126365957",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04933","AGE-RAGE signaling pathway in diabetic complications","4/263","5/560",0.8,1.70342205323194,1.48545686109577,0.1507486234594,0.661238280174185,0.661238280174185,"LOC126267038/LOC126281662/LOC126268133/LOC126282030",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04961","Endocrine and other factor-regulated calcium reabsorption","4/263","5/560",0.8,1.70342205323194,1.48545686109577,0.1507486234594,0.661238280174185,0.661238280174185,"LOC126277750/LOC126322572/LOC126281662/LOC126277867",4,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04350","TGF-beta signaling pathway","5/263","7/560",0.714285714285714,1.52091254752852,1.30393765356991,0.178305320045638,0.716935974350169,0.716935974350169,"LOC126355055/LOC126278442/LOC126267165/LOC126297745/LOC126355051",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
"ko04713","Circadian entrainment","5/263","7/560",0.714285714285714,1.52091254752852,1.30393765356991,0.178305320045638,0.716935974350169,0.716935974350169,"LOC126284350/LOC126336038/LOC126334818/LOC126281662/LOC126339265",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04725","Cholinergic synapse","5/263","7/560",0.714285714285714,1.52091254752852,1.30393765356991,0.178305320045638,0.716935974350169,0.716935974350169,"LOC126356585/LOC126356631/LOC126293695/LOC126335497/LOC126281662",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04931","Insulin resistance","5/263","7/560",0.714285714285714,1.52091254752852,1.30393765356991,0.178305320045638,0.716935974350169,0.716935974350169,"LOC126334930/LOC126281263/LOC126354871/LOC126282030/LOC126360117",5,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko04070","Phosphatidylinositol signaling system","6/263","9/560",0.666666666666667,1.41951837769328,1.19289439884921,0.195972533703106,0.741621549111755,0.741621549111755,"LOC126336772/LOC126284350/LOC126299253/LOC126292259/LOC126281662/LOC126268133",6,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04722","Neurotrophin signaling pathway","6/263","9/560",0.666666666666667,1.41951837769328,1.19289439884921,0.195972533703106,0.741621549111755,0.741621549111755,"LOC126334930/LOC126284350/LOC126334818/LOC126268133/LOC126282030/LOC126272253",6,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05205","Proteoglycans in cancer","6/263","9/560",0.666666666666667,1.41951837769328,1.19289439884921,0.195972533703106,0.741621549111755,0.741621549111755,"LOC126282193/LOC126345497/LOC126271496/LOC126271434/LOC126268133/LOC126335142",6,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Reference disease pathway","Reference disease pathway"
"ko04015","Rap1 signaling pathway","7/263","11/560",0.636363636363636,1.35499481507086,1.11798952341533,0.208003032248001,0.772011254305081,0.772011254305081,"LOC126266679/LOC126284350/LOC126282035/LOC126276001/LOC126281662/LOC126268133/LOC126335142",7,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04080","Neuroactive ligand-receptor interaction","8/263","13/560",0.615384615384615,1.31032465633226,1.06438770586584,0.216494689688702,0.773768057591102,0.773768057591102,"LOC126365747/LOC126354714/LOC126299155/LOC126366011/LOC126284371/LOC126277750/LOC126299510/LOC126277867",8,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04151","PI3K-Akt signaling pathway","8/263","13/560",0.615384615384615,1.31032465633226,1.06438770586584,0.216494689688702,0.773768057591102,0.773768057591102,"LOC126334930/LOC126282035/LOC126276001/LOC126356154/LOC126282030/LOC126335142/LOC126272090/LOC126272081",8,"KEGG_pathway","All fat body DEGs in heatmap",263,560,"DEG cluster 3+4",996,"Cellular process","Eukaryote/metazoan-compatible"
